temps,S,E,I,R
105.30000000000001,0.1404190185269164,0.0005161224113627594,0.0020967344451065725,0.8569681246166154
105.4,0.14063908324483793,0.000513639400628673,0.002083985176269523,0.8567632921782651
105.5,0.14085915842569355,0.0005111725755087028,0.0020713352728199616,0.856558333725979
105.60000000000001,0.14107924361461552,0.0005087218168257564,0.0020587838547728235,0.8563532507137871
105.7,0.14129933836012834,0.0005062870063814311,0.0020463300507416893,0.8561480445827497
105.80000000000001,0.14151944221412138,0.0005038680269471959,0.00203397299784857,0.855942716761084
105.9,0.14173955473182182,0.0005014647622556617,0.0020217118416346875,0.855737268664289
106.0,0.1419596754717677,0.0004990770969919405,0.0020095457359722377,0.8555317016952693
106.10000000000001,0.14217980399578128,0.0004967049167850905,0.001997473842977128,0.8553260172444577
106.2,0.1423999398689427,0.0004943481081996469,0.001985495332922672,0.8551202166899362
106.30000000000001,0.1426200826595637,0.000492006558727238,0.0019736093841542413,0.8549143013975561
106.4,0.1428402319391617,0.0004896801567782852,0.0019618151830048504,0.8547082727210564
106.5,0.14306038728243417,0.00048736879167378476,0.0019501119237116764,0.8545021320021816
106.60000000000001,0.14328054826723294,0.00048507235363717284,0.001938498808333493,0.8542958805707976
106.7,0.14350071447453908,0.00048279073378627044,0.0019269750466690155,0.8540895197450069
106.80000000000001,0.14372088548843776,0.0004805238241253087,0.0019155398561761434,0.853883050831262
106.9,0.14394106089609343,0.00047827151753703325,0.0019041924618920898,0.8536764751244786
107.0,0.1441612402877252,0.0004760337077748867,0.0018929320963543897,0.8534697939081467
107.10000000000001,0.1443814232565824,0.0004738102894552685,0.0018817579995227755,0.8532630084544407
107.2,0.14460160939892042,0.00047160115804987076,0.0018706694187019114,0.853056120024329
107.30000000000001,0.14482179831397665,0.00046940620987809034,0.001859665608464975,0.8528491298676815
107.4,0.1450419896039468,0.000467225342099515,0.0018487458305780783,0.8526420392233768
107.5,0.14526218287396117,0.00046505845270648343,0.0018379093539255182,0.8524348493194079
107.60000000000001,0.14548237773206146,0.0004629054405167186,0.001827155454435846,0.852227561372987
107.7,0.14570257378917748,0.0004607662051660329,0.0018164834150087483,0.8520201765906488
107.80000000000001,0.14592277065910417,0.0004586406471011049,0.0018058925254427292,0.851812696168353
107.9,0.1461429679584789,0.00045652866757232656,0.0017953820823635841,0.8516051212915862
108.0,0.14636316530675883,0.0004544301686267201,0.0017849513891536582,0.8513974531354618
108.10000000000001,0.14658336232619856,0.00045234505310092404,0.0017745997558818775,0.8511896928648196
108.2,0.14680355864182795,0.0004502732246142474,0.001764326499234548,0.8509818416343242
108.30000000000001,0.14702375388143007,0.0004482145875617913,0.0017541309424469105,0.8507739005885622
108.4,0.14724394767551946,0.0004461690471076374,0.001744012415235443,0.8505658708621384
108.5,0.14746413965732041,0.000444136509178102,0.0017339702537309055,0.8503577535797715
108.60000000000001,0.14768432946274568,0.00044211688045505597,0.001724003800412115,0.850149549856388
108.7,0.14790451673037508,0.00044011006836930855,0.001714112404040444,0.849941260797216
